cover_id,original_id,lcs_similarity,levenshtein_similarity,pitch_hist_similarity,dtw_distance,is_correct
20,37,0.856305,0.819209,0.665198,,0
20,38,0.873846,0.774390,0.404325,,0
20,39,0.857939,0.784615,0.534465,,0
20,40,0.900662,0.829268,0.438580,,0
20,41,0.868805,0.815642,0.481046,,0
20,42,0.762148,0.656388,0.506918,,0
20,43,0.865672,0.824561,0.633842,,0
20,44,0.755784,0.653333,0.710896,,0
20,45,0.763736,0.695000,0.376695,,0
20,46,0.872727,0.843373,0.683844,,0
20,47,0.838527,0.783069,0.622900,,0
20,48,0.822535,0.764398,0.419683,,0
20,49,0.876543,0.804878,0.751534,,0
20,50,0.787565,0.680180,0.733529,,0
20,51,0.775068,0.697561,0.381715,,0
20,52,0.899023,0.829268,0.857850,,0
20,53,0.832845,0.796610,0.529863,,0
20,54,0.864553,0.803279,0.650736,,0
20,55,0.923567,0.865854,0.319851,,0
20,56,0.851312,0.804469,0.476728,,0
20,57,0.790191,0.714286,0.778886,,0
20,58,0.902821,0.865854,0.874551,,0
20,59,0.898089,0.823171,0.394164,,0
20,60,0.877301,0.835366,0.227021,,0
20,61,0.800000,0.707602,0.342322,,0
20,62,0.778082,0.706468,0.861223,,0
20,63,0.790191,0.714286,0.789477,,0
20,64,0.814404,0.741117,0.494746,,0
20,65,0.861357,0.782857,0.486013,,0
20,66,0.825581,0.783333,0.746493,,0
20,67,0.821530,0.767196,0.924541,,0
20,68,0.795518,0.735751,0.422810,,0
20,69,0.815642,0.752577,0.335502,,0
20,70,0.837209,0.794444,0.284734,,0
20,71,0.875000,0.837209,0.876911,,0
20,72,0.900621,0.841463,0.612807,,0
20,73,0.803922,0.725610,0.355692,,0
20,74,0.777480,0.693780,0.324478,,0
20,75,0.814607,0.755208,0.875967,,0
20,76,0.904290,0.835366,0.539739,,0
20,77,0.902597,0.835366,0.882104,,0
20,78,0.814208,0.737624,0.370465,,0
20,79,0.853933,0.776042,0.427879,,0
20,80,0.862857,0.806452,0.433016,,0
21,1,0.866873,0.814371,0.633740,,0
21,2,0.867797,0.766467,0.558337,,0
21,3,0.776471,0.710983,0.493475,,0
21,4,0.864865,0.838323,0.338027,,0
21,5,0.844156,0.766467,0.398670,,0
21,6,0.852941,0.815029,0.519804,,0
21,7,0.809524,0.712575,0.680467,,0
21,8,0.758442,0.669725,0.520971,,0
21,9,0.845528,0.767327,0.464504,,0
21,10,0.766304,0.701493,0.443592,,0
21,11,0.829545,0.789189,0.245158,,0
21,12,0.787456,0.676647,0.802967,,0
21,13,0.817391,0.730337,0.495800,,0
21,14,0.886792,0.838323,0.448897,,0
21,15,0.889610,0.814371,0.619032,,0
21,16,0.842730,0.794118,0.528842,,0
21,17,0.793566,0.703883,0.308249,,0
21,18,0.870056,0.812834,0.794922,,0
21,19,0.687651,0.577236,0.758122,,0
21,20,0.839437,0.776596,0.579177,,0
21,21,0.831395,0.807910,0.287813,41.56987105748372,1
21,22,0.785908,0.707921,0.383905,,0
21,23,0.827160,0.748503,0.933705,,0
21,24,0.884735,0.826347,0.427361,,0
21,25,0.847561,0.832335,0.606901,,0
21,26,0.754522,0.663636,0.636359,,0
21,27,0.804348,0.736318,0.507346,,0
21,28,0.851312,0.806818,0.423564,,0
21,29,0.746411,0.617530,0.578071,,0
21,30,0.723077,0.632287,0.653736,,0
21,31,0.825215,0.785714,0.775009,,0
21,32,0.840391,0.754491,0.285597,,0
21,33,0.847953,0.822857,0.634783,,0
21,34,0.778947,0.690141,0.797997,,0
21,35,0.804598,0.773481,0.810343,,0
21,36,0.723077,0.632287,0.305297,,0
21,37,0.837209,0.802260,0.495693,,0
21,38,0.865854,0.802395,0.426404,,0
21,39,0.856354,0.774359,0.512855,,0
21,40,0.891803,0.814371,0.431810,,0
21,41,0.849711,0.804469,0.488478,,0
21,42,0.756345,0.656388,0.384983,,0
21,43,0.857988,0.812865,0.626429,,0
21,44,0.750000,0.653333,0.773648,,0
21,45,0.757493,0.695000,0.271711,,0
21,46,0.858859,0.820359,0.607451,,0
21,47,0.808989,0.756614,0.666610,,0
21,48,0.804469,0.753927,0.407164,,0
21,49,0.862385,0.778443,0.567549,,0
21,50,0.776350,0.675676,0.620870,,0
21,51,0.763441,0.692683,0.264981,,0
21,52,0.864516,0.790419,0.808737,,0
21,53,0.837209,0.813559,0.599854,,0
21,54,0.857143,0.781421,0.668732,,0
21,55,0.889590,0.814371,0.226358,,0
21,56,0.843931,0.810056,0.418106,,0
21,57,0.778378,0.709360,0.734310,,0
21,58,0.875776,0.814371,0.845359,,0
21,59,0.870662,0.778443,0.489928,,0
21,60,0.863222,0.820359,0.219502,,0
21,61,0.810651,0.730994,0.379238,,0
21,62,0.777174,0.711443,0.857204,,0
21,63,0.789189,0.719212,0.661764,,0
21,64,0.796703,0.730964,0.547804,,0
21,65,0.871345,0.828571,0.569511,,0
21,66,0.812680,0.783333,0.566529,,0
21,67,0.814607,0.767196,0.889648,,0
21,68,0.788889,0.735751,0.299081,,0
21,69,0.803324,0.742268,0.314451,,0
21,70,0.824207,0.783333,0.298385,,0
21,71,0.867257,0.825581,0.799215,,0
21,72,0.880000,0.826347,0.597583,,0
21,73,0.809061,0.730539,0.357570,,0
21,74,0.781915,0.698565,0.333606,,0
21,75,0.818942,0.760417,0.791890,,0
21,76,0.875817,0.796407,0.486988,,0
21,77,0.887460,0.814371,0.830332,,0
21,78,0.796748,0.722772,0.303148,,0
21,79,0.841226,0.770833,0.495566,,0
21,80,0.849858,0.801075,0.524295,,0
22,1,0.836364,0.747126,0.796468,,0
22,2,0.801325,0.695402,0.763427,,0
22,3,0.818444,0.718391,0.681752,,0
22,4,0.758824,0.724138,0.601111,,0
22,5,0.825397,0.729885,0.683892,,0
22,6,0.772334,0.735632,0.739660,,0
22,7,0.803987,0.695402,0.756674,,0
22,8,0.668367,0.596330,0.508282,,0
22,9,0.765957,0.702970,0.600293,,0
22,10,0.677333,0.631841,0.662929,,0
22,11,0.735376,0.697297,0.407654,,0
22,12,0.809524,0.683908,0.788316,,0
22,13,0.835227,0.724719,0.772596,,0
22,14,0.775385,0.724138,0.337728,,0
22,15,0.819048,0.729885,0.484067,,0
22,16,0.773256,0.729885,0.797715,,0
22,17,0.715789,0.650485,0.557163,,0
22,18,0.797784,0.732620,0.735803,,0
22,19,0.604762,0.516260,0.925833,,0
22,20,0.767956,0.707447,0.476666,,0
22,21,0.723647,0.706215,0.547400,,0
22,22,0.691489,0.643564,0.648605,35.37172106542234,1
22,23,0.833837,0.735632,0.715988,,0
22,24,0.798780,0.735632,0.482620,,0
22,25,0.728358,0.701149,0.874505,,0
22,26,0.659898,0.590909,0.521507,,0
22,27,0.709333,0.661692,0.719191,,0
22,28,0.742857,0.693182,0.729569,,0
22,29,0.682353,0.577689,0.824503,,0
22,30,0.629723,0.560538,0.861917,,0
22,31,0.724719,0.697802,0.746181,,0
22,32,0.828025,0.735632,0.681136,,0
22,33,0.762178,0.714286,0.725777,,0
22,34,0.682171,0.619718,0.580337,,0
22,35,0.704225,0.690608,0.745143,,0
22,36,0.629723,0.560538,0.541347,,0
22,37,0.757835,0.723164,0.330622,,0
22,38,0.817910,0.729885,0.554427,,0
22,39,0.807588,0.738462,0.848036,,0
22,40,0.807692,0.724138,0.702977,,0
22,41,0.776204,0.737430,0.762607,,0
22,42,0.678304,0.599119,0.763683,,0
22,43,0.765217,0.729885,0.932002,,0
22,44,0.666667,0.591111,0.911661,,0
22,45,0.657754,0.615000,0.576524,,0
22,46,0.752941,0.729885,0.901937,,0
22,47,0.727273,0.698413,0.949116,,0
22,48,0.750685,0.706806,0.561778,,0
22,49,0.820359,0.735632,0.780359,,0
22,50,0.681818,0.608108,0.504945,,0
22,51,0.664908,0.614634,0.599380,,0
22,52,0.826498,0.747126,0.617132,,0
22,53,0.729345,0.700565,0.790879,,0
22,54,0.817927,0.743169,0.945906,,0
22,55,0.827160,0.764368,0.476868,,0
22,56,0.753541,0.703911,0.821481,,0
22,57,0.700265,0.650246,0.630096,,0
22,58,0.772036,0.724138,0.690316,,0
22,59,0.820988,0.752874,0.582723,,0
22,60,0.767857,0.735632,0.370964,,0
22,61,0.800000,0.695402,0.688886,,0
22,62,0.682667,0.636816,0.668693,,0
22,63,0.705570,0.655172,0.414541,,0
22,64,0.733154,0.680203,0.728552,,0
22,65,0.796562,0.708571,0.754660,,0
22,66,0.717514,0.700000,0.442524,,0
22,67,0.732782,0.698413,0.750757,,0
22,68,0.686649,0.652850,0.531887,,0
22,69,0.722826,0.685567,0.539242,,0
22,70,0.728814,0.711111,0.516243,,0
22,71,0.786127,0.747126,0.558126,,0
22,72,0.801205,0.741379,0.822541,,0
22,73,0.822785,0.712644,0.525221,,0
22,74,0.689295,0.626794,0.519886,,0
22,75,0.721311,0.677083,0.633099,,0
22,76,0.817891,0.735632,0.695387,,0
22,77,0.811321,0.724138,0.655314,,0
22,78,0.702128,0.653465,0.548635,,0
22,79,0.759563,0.713542,0.613899,,0
22,80,0.772222,0.715054,0.495903,,0
23,1,0.844595,0.775641,0.630274,,0
23,2,0.850746,0.814286,0.554101,,0
23,3,0.817891,0.716763,0.490267,,0
23,4,0.790850,0.716867,0.349309,,0
23,5,0.875445,0.780142,0.425864,,0
23,6,0.792332,0.710983,0.582789,,0
23,7,0.846442,0.771429,0.689002,,0
23,8,0.687151,0.564220,0.497866,,0
23,9,0.771930,0.653465,0.448131,,0
23,10,0.692082,0.582090,0.527366,,0
23,11,0.763077,0.664865,0.269674,,0
23,12,0.853846,0.771429,0.810479,,0
23,13,0.842767,0.741573,0.470954,,0
23,14,0.810997,0.774834,0.466406,,0
23,15,0.846975,0.808511,0.667669,,0
23,16,0.787097,0.717647,0.622757,,0
23,17,0.728324,0.606796,0.352567,,0
23,18,0.801223,0.700535,0.775035,,0
23,19,0.606218,0.475610,0.714722,,0
23,20,0.774390,0.675532,0.580880,,0
23,21,0.750789,0.672316,0.313305,,0
23,22,0.707602,0.594059,0.403196,,0
23,23,0.848485,0.789809,0.974377,42.549908235566036,1
23,24,0.836735,0.785714,0.395281,,0
23,25,0.764120,0.714286,0.589342,,0
23,26,0.677778,0.554545,0.608765,,0
23,27,0.739003,0.626866,0.483390,,0
23,28,0.778481,0.693182,0.439667,,0
23,29,0.690537,0.537849,0.549333,,0
23,30,0.650138,0.529148,0.739639,,0
23,31,0.757764,0.670330,0.857157,,0
23,32,0.850000,0.778571,0.321970,,0
23,33,0.774603,0.697143,0.673121,,0
23,34,0.696884,0.577465,0.898434,,0
23,35,0.728972,0.646409,0.779125,,0
23,36,0.644628,0.524664,0.314002,,0
23,37,0.788644,0.706215,0.533991,,0
23,38,0.830565,0.763975,0.421780,,0
23,39,0.800000,0.676923,0.553172,,0
23,40,0.841727,0.821429,0.440698,,0
23,41,0.789969,0.698324,0.495869,,0
23,42,0.697548,0.563877,0.459200,,0
23,43,0.784566,0.713450,0.638006,,0
23,44,0.695890,0.560000,0.744619,,0
23,45,0.676471,0.575000,0.333904,,0
23,46,0.790850,0.728916,0.669196,,0
23,47,0.741641,0.645503,0.645603,,0
23,48,0.743202,0.643979,0.405817,,0
23,49,0.840000,0.762500,0.664556,,0
23,50,0.696133,0.567568,0.670242,,0
23,51,0.689855,0.580488,0.314556,,0
23,52,0.833922,0.790210,0.870135,,0
23,53,0.757098,0.677966,0.566985,,0
23,54,0.811146,0.715847,0.667692,,0
23,55,0.848276,0.806667,0.269521,,0
23,56,0.777429,0.692737,0.443422,,0
23,57,0.705539,0.596059,0.762388,,0
23,58,0.800000,0.761290,0.820494,,0
23,59,0.820690,0.766667,0.483933,,0
23,60,0.807947,0.746914,0.249783,,0
23,61,0.823151,0.713450,0.351511,,0
23,62,0.692082,0.587065,0.834758,,0
23,63,0.711370,0.600985,0.745559,,0
23,64,0.741840,0.629442,0.519044,,0
23,65,0.812698,0.731429,0.532221,,0
23,66,0.743750,0.661111,0.628217,,0
23,67,0.747720,0.645503,0.891725,,0
23,68,0.702703,0.606218,0.350513,,0
23,69,0.736527,0.634021,0.337428,,0
23,70,0.750000,0.661111,0.307171,,0
23,71,0.801282,0.726744,0.852481,,0
23,72,0.832215,0.784810,0.615691,,0
23,73,0.843972,0.760563,0.338949,,0
23,74,0.699140,0.583732,0.337638,,0
23,75,0.753012,0.645833,0.791595,,0
23,76,0.860215,0.835714,0.505999,,0
23,77,0.845070,0.812500,0.904520,,0
23,78,0.730994,0.618812,0.328954,,0
23,79,0.765060,0.656250,0.453728,,0
23,80,0.803681,0.704301,0.482078,,0
24,1,0.891803,0.839744,0.651672,,0
24,2,0.924188,0.859060,0.653894,,0
24,3,0.770186,0.693642,0.558266,,0
24,4,0.876190,0.831325,0.369405,,0
24,5,0.875862,0.812081,0.474457,,0
24,6,0.869565,0.809249,0.591630,,0
24,7,0.818841,0.751678,0.777806,,0
24,8,0.757493,0.637615,0.517979,,0
24,9,0.826211,0.717822,0.465143,,0
24,10,0.777143,0.676617,0.580523,,0
24,11,0.838323,0.756757,0.267517,,0
24,12,0.810409,0.731544,0.873996,,0
24,13,0.825688,0.735955,0.553270,,0
24,14,0.906667,0.900662,0.483092,,0
24,15,0.924138,0.872483,0.662766,,0
24,16,0.858934,0.805882,0.660967,,0
24,17,0.800000,0.689320,0.387986,,0
24,18,0.857143,0.764706,0.857040,,0
24,19,0.688608,0.552846,0.766674,,0
24,20,0.854599,0.765957,0.641064,,0
24,21,0.846626,0.779661,0.365922,,0
24,22,0.786325,0.678218,0.463304,,0
24,23,0.849673,0.757962,0.971412,,0
24,24,0.904290,0.863636,0.356346,25.219283297001652,1
24,25,0.858065,0.826087,0.656182,,0
24,26,0.764228,0.640909,0.636025,,0
24,27,0.800000,0.691542,0.549140,,0
24,28,0.849231,0.784091,0.488008,,0
24,29,0.725000,0.577689,0.618593,,0
24,30,0.731183,0.609865,0.723221,,0
24,31,0.833837,0.758242,0.811001,,0
24,32,0.851211,0.798658,0.360879,,0
24,33,0.851852,0.788571,0.710459,,0
24,34,0.779006,0.661972,0.806190,,0
24,35,0.824242,0.751381,0.841434,,0
24,36,0.731183,0.609865,0.371031,,0
24,37,0.858896,0.785311,0.583326,,0
24,38,0.903226,0.838509,0.409536,,0
24,39,0.843023,0.743590,0.562754,,0
24,40,0.940767,0.892617,0.490778,,0
24,41,0.859756,0.787709,0.540303,,0
24,42,0.755319,0.625551,0.480422,,0
24,43,0.856250,0.801170,0.692642,,0
24,44,0.743316,0.617778,0.807065,,0
24,45,0.767908,0.670000,0.362789,,0
24,46,0.882540,0.825301,0.694538,,0
24,47,0.828402,0.740741,0.716163,,0
24,48,0.817647,0.727749,0.417299,,0
24,49,0.880259,0.787500,0.691257,,0
24,50,0.770889,0.639640,0.671883,,0
24,51,0.774011,0.668293,0.368610,,0
24,52,0.910959,0.859060,0.795460,,0
24,53,0.846626,0.779661,0.634739,,0
24,54,0.855422,0.765027,0.723184,,0
24,55,0.909699,0.860000,0.316729,,0
24,56,0.847561,0.776536,0.507411,,0
24,57,0.789773,0.684729,0.748241,,0
24,58,0.888158,0.864516,0.914373,,0
24,59,0.903010,0.853333,0.394109,,0
24,60,0.881029,0.845679,0.225036,,0
24,61,0.812500,0.748538,0.419549,,0
24,62,0.782857,0.681592,0.889385,,0
24,63,0.784091,0.679803,0.674556,,0
24,64,0.815029,0.715736,0.586531,,0
24,65,0.876543,0.800000,0.598508,,0
24,66,0.838906,0.766667,0.668488,,0
24,67,0.828402,0.740741,0.944986,,0
24,68,0.795322,0.704663,0.408085,,0
24,69,0.810496,0.716495,0.338526,,0
24,70,0.844985,0.766667,0.307585,,0
24,71,0.872274,0.808140,0.810507,,0
24,72,0.905537,0.867089,0.628132,,0
24,73,0.817869,0.771812,0.370674,,0
24,74,0.782123,0.669856,0.337309,,0
24,75,0.821114,0.729167,0.873857,,0
24,76,0.916667,0.859060,0.561842,,0
24,77,0.928328,0.872483,0.823507,,0
24,78,0.809117,0.698020,0.395671,,0
24,79,0.832845,0.739583,0.475884,,0
24,80,0.847761,0.763441,0.530978,,0
25,1,0.899023,0.839744,0.641382,,0
25,2,0.917563,0.847682,0.582475,,0
25,3,0.740741,0.682081,0.607096,,0
25,4,0.902208,0.861446,0.805683,,0
25,5,0.863014,0.814570,0.699602,,0
25,6,0.907407,0.849711,0.592500,,0
25,7,0.798561,0.735099,0.366503,,0
25,8,0.785908,0.665138,0.853579,,0
25,9,0.832861,0.727723,0.851010,,0
25,10,0.812500,0.711443,0.377346,,0
25,11,0.863095,0.783784,0.684293,,0
25,12,0.804428,0.721854,0.300790,,0
25,13,0.814590,0.747191,0.629488,,0
25,14,0.940397,0.907285,0.706518,,0
25,15,0.938356,0.900662,0.607455,,0
25,16,0.903427,0.852941,0.483652,,0
25,17,0.812325,0.703883,0.404578,,0
25,18,0.875740,0.786096,0.287948,,0
25,19,0.725441,0.585366,0.485751,,0
25,20,0.861357,0.776596,0.626836,,0
25,21,0.878049,0.807910,0.604299,,0
25,22,0.821530,0.717822,0.429952,,0
25,23,0.844156,0.789809,0.422500,,0
25,24,0.937705,0.889610,0.951866,,0
25,25,0.903846,0.875776,0.578517,36.247830047893466,1
25,26,0.787062,0.663636,0.793683,,0
25,27,0.840909,0.736318,0.619132,,0
25,28,0.874618,0.812500,0.647014,,0
25,29,0.751244,0.601594,0.696370,,0
25,30,0.759358,0.636771,0.482657,,0
25,31,0.864865,0.791209,0.342068,,0
25,32,0.838488,0.794702,0.740263,,0
25,33,0.889571,0.828571,0.401379,,0
25,34,0.818681,0.699531,0.472590,,0
25,35,0.849398,0.779006,0.252270,,0
25,36,0.764706,0.641256,0.714783,,0
25,37,0.884146,0.819209,0.577798,,0
25,38,0.903846,0.838509,0.908274,,0
25,39,0.861272,0.764103,0.542867,,0
25,40,0.934256,0.894040,0.627571,,0
25,41,0.890909,0.821229,0.648485,,0
25,42,0.777778,0.647577,0.605091,,0
25,43,0.894410,0.836257,0.595396,,0
25,44,0.771277,0.644444,0.418879,,0
25,45,0.797721,0.700000,0.672527,,0
25,46,0.908517,0.861446,0.587396,,0
25,47,0.852941,0.767196,0.537045,,0
25,48,0.853801,0.764398,0.793291,,0
25,49,0.874598,0.818750,0.455618,,0
25,50,0.793566,0.666667,0.612017,,0
25,51,0.808989,0.702439,0.549877,,0
25,52,0.931973,0.900662,0.520754,,0
25,53,0.878049,0.813559,0.525182,,0
25,54,0.874251,0.792350,0.549284,,0
25,55,0.930233,0.887417,0.619158,,0
25,56,0.884848,0.815642,0.586877,,0
25,57,0.819209,0.714286,0.685438,,0
25,58,0.934641,0.916129,0.359892,,0
25,59,0.923588,0.874172,0.874124,,0
25,60,0.907348,0.870370,0.614456,,0
25,61,0.801242,0.730994,0.692093,,0
25,62,0.818182,0.716418,0.367447,,0
25,63,0.813559,0.709360,0.399383,,0
25,64,0.839080,0.741117,0.579953,,0
25,65,0.883436,0.811429,0.516978,,0
25,66,0.870091,0.800000,0.404669,,0
25,67,0.858824,0.772487,0.403750,,0
25,68,0.831395,0.740933,0.608177,,0
25,69,0.840580,0.747423,0.728489,,0
25,70,0.876133,0.800000,0.732693,,0
25,71,0.904025,0.843023,0.543569,,0
25,72,0.932039,0.892405,0.814411,,0
25,73,0.798635,0.754967,0.887339,,0
25,74,0.805556,0.693780,0.796161,,0
25,75,0.839650,0.750000,0.385813,,0
25,76,0.910345,0.867550,0.538175,,0
25,77,0.928814,0.887417,0.492950,,0
25,78,0.827195,0.717822,0.626210,,0
25,79,0.868805,0.776042,0.877887,,0
25,80,0.878338,0.795699,0.498907,,0
26,1,0.893082,0.820988,0.516102,,0
26,2,0.882759,0.790123,0.751934,,0
26,3,0.800000,0.728324,0.719337,,0
26,4,0.853659,0.819277,0.526329,,0
26,5,0.851485,0.783951,0.614044,,0
26,6,0.859701,0.826590,0.634730,,0
26,7,0.782007,0.697531,0.915755,,0
26,8,0.752632,0.651376,0.444897,,0
26,9,0.818681,0.727723,0.425193,,0
26,10,0.771350,0.696517,0.867919,,0
26,11,0.824207,0.772973,0.420153,,0
26,12,0.822695,0.716049,0.842777,,0
26,13,0.817647,0.741573,0.571113,,0
26,14,0.875399,0.833333,0.440548,,0
26,15,0.904290,0.833333,0.500225,,0
26,16,0.849398,0.811765,0.830407,,0
26,17,0.788043,0.694175,0.756274,,0
26,18,0.865330,0.802139,0.837110,,0
26,19,0.686275,0.565041,0.489156,,0
26,20,0.828571,0.760638,0.537610,,0
26,21,0.820059,0.785311,0.577990,,0
26,22,0.780220,0.702970,0.808096,,0
26,23,0.858934,0.783951,0.641969,,0
26,24,0.892405,0.833333,0.287971,,0
26,25,0.835913,0.833333,0.554314,,0
26,26,0.743455,0.640909,0.530632,31.388077776966327,1
26,27,0.793388,0.716418,0.604080,,0
26,28,0.846154,0.806818,0.550635,,0
26,29,0.745763,0.613546,0.696867,,0
26,30,0.716883,0.618834,0.628844,,0
26,31,0.819767,0.774725,0.582141,,0
26,32,0.827815,0.753086,0.583589,,0
26,33,0.848665,0.811429,0.771288,,0
26,34,0.768000,0.676056,0.452918,,0
26,35,0.804665,0.756906,0.755464,,0
26,36,0.716883,0.618834,0.472561,,0
26,37,0.849558,0.796610,0.639499,,0
26,38,0.879257,0.814815,0.382813,,0
26,39,0.851541,0.764103,0.504298,,0
26,40,0.906667,0.833333,0.555337,,0
26,41,0.862170,0.798883,0.521133,,0
26,42,0.760925,0.651982,0.692217,,0
26,43,0.852853,0.807018,0.600704,,0
26,44,0.754522,0.644444,0.704693,,0
26,45,0.745856,0.675000,0.506848,,0
26,46,0.853659,0.825301,0.636600,,0
26,47,0.820513,0.761905,0.553729,,0
26,48,0.815864,0.753927,0.428538,,0
26,49,0.838509,0.734568,0.868525,,0
26,50,0.760417,0.657658,0.497243,,0
26,51,0.757493,0.678049,0.721066,,0
26,52,0.904918,0.839506,0.491275,,0
26,53,0.843658,0.802260,0.620075,,0
26,54,0.857971,0.781421,0.591840,,0
26,55,0.891026,0.820988,0.556154,,0
26,56,0.844575,0.798883,0.576397,,0
26,57,0.783562,0.704433,0.527729,,0
26,58,0.876972,0.839506,0.622514,,0
26,59,0.910256,0.839506,0.332763,,0
26,60,0.876543,0.839506,0.390897,,0
26,61,0.810811,0.725146,0.373564,,0
26,62,0.771350,0.696517,0.693690,,0
26,63,0.800000,0.719212,0.449967,,0
26,64,0.802228,0.725888,0.619903,,0
26,65,0.860534,0.788571,0.536363,,0
26,66,0.818713,0.772222,0.537435,,0
26,67,0.820513,0.756614,0.647559,,0
26,68,0.783099,0.720207,0.697557,,0
26,69,0.803371,0.737113,0.500290,,0
26,70,0.824561,0.766667,0.447158,,0
26,71,0.880240,0.837209,0.506299,,0
26,72,0.881250,0.827160,0.636646,,0
26,73,0.835526,0.746914,0.334072,,0
26,74,0.781671,0.688995,0.392075,,0
26,75,0.819209,0.755208,0.623405,,0
26,76,0.890365,0.827160,0.784131,,0
26,77,0.888889,0.808642,0.466916,,0
26,78,0.791209,0.707921,0.612835,,0
26,79,0.836158,0.765625,0.403507,,0
26,80,0.850575,0.790323,0.361026,,0
27,1,0.800000,0.716495,0.809485,,0
27,2,0.795031,0.659794,0.827910,,0
27,3,0.670300,0.634021,0.893364,,0
27,4,0.894444,0.829897,0.832457,,0
27,5,0.770149,0.664948,0.917168,,0
27,6,0.904632,0.850515,0.872849,,0
27,7,0.716511,0.592784,0.698390,,0
27,8,0.902913,0.853211,0.712424,,0
27,9,0.888889,0.826733,0.631185,,0
27,10,0.921519,0.900498,0.614686,,0
27,11,0.918206,0.876289,0.817225,,0
27,12,0.707006,0.572165,0.630246,,0
27,13,0.736559,0.690722,0.854745,,0
27,14,0.863768,0.762887,0.628140,,0
27,15,0.817910,0.706186,0.360352,,0
27,16,0.879121,0.819588,0.632549,,0
27,17,0.920000,0.893204,0.796184,,0
27,18,0.871391,0.829897,0.559160,,0
27,19,0.827273,0.739837,0.628102,,0
27,20,0.916230,0.871134,0.511905,,0
27,21,0.938005,0.896907,0.958396,,0
27,22,0.934343,0.910891,0.805193,,0
27,23,0.763533,0.690722,0.404901,,0
27,24,0.850575,0.757732,0.523817,,0
27,25,0.901408,0.824742,0.726361,,0
27,26,0.888889,0.827273,0.554067,,0
27,27,0.936709,0.910448,0.955121,24.895898962564857,1
27,28,0.870270,0.829897,0.874694,,0
27,29,0.853933,0.752988,0.878056,,0
27,30,0.872902,0.816143,0.619993,,0
27,31,0.936170,0.896907,0.492290,,0
27,32,0.742515,0.639175,0.775546,,0
27,33,0.915989,0.871134,0.799209,,0
27,34,0.914005,0.868545,0.258356,,0
27,35,0.944000,0.912371,0.581686,,0
27,36,0.872902,0.816143,0.935546,,0
27,37,0.932615,0.886598,0.483688,,0
27,38,0.822535,0.747423,0.741303,,0
27,39,0.853470,0.805128,0.644314,,0
27,40,0.819277,0.695876,0.911962,,0
27,41,0.906166,0.865979,0.858405,,0
27,42,0.888361,0.814978,0.736672,,0
27,43,0.898630,0.845361,0.670045,,0
27,44,0.883055,0.822222,0.673412,,0
27,45,0.913706,0.900000,0.876270,,0
27,46,0.911111,0.845361,0.663898,,0
27,47,0.939948,0.896907,0.632382,,0
27,48,0.929870,0.907216,0.772499,,0
27,49,0.796610,0.716495,0.646911,,0
27,50,0.889423,0.828829,0.397325,,0
27,51,0.917293,0.892683,0.892167,,0
27,52,0.824926,0.716495,0.308126,,0
27,53,0.932615,0.876289,0.880682,,0
27,54,0.843501,0.804124,0.664980,,0
27,55,0.837209,0.742268,0.911107,,0
27,56,0.911528,0.865979,0.686515,,0
27,57,0.921914,0.891626,0.445834,,0
27,58,0.882521,0.793814,0.336374,,0
27,59,0.837209,0.742268,0.551191,,0
27,60,0.887640,0.814433,0.797283,,0
27,61,0.712329,0.649485,0.790608,,0
27,62,0.916456,0.900498,0.444726,,0
27,63,0.926952,0.896552,0.202249,,0
27,64,0.936061,0.893401,0.915100,,0
27,65,0.818428,0.773196,0.876376,,0
27,66,0.946524,0.902062,0.329693,,0
27,67,0.934726,0.902062,0.374778,,0
27,68,0.930233,0.902062,0.929267,,0
27,69,0.943299,0.912371,0.857292,,0
27,70,0.930481,0.886598,0.921354,,0
27,71,0.890710,0.840206,0.337027,,0
27,72,0.863636,0.773196,0.814991,,0
27,73,0.696429,0.603093,0.654203,,0
27,74,0.908189,0.866029,0.869182,,0
27,75,0.937824,0.891753,0.322452,,0
27,76,0.822823,0.706186,0.883501,,0
27,77,0.816568,0.711340,0.260150,,0
27,78,0.919192,0.896040,0.976038,,0
27,79,0.932642,0.891753,0.762949,,0
27,80,0.900000,0.855670,0.820964,,0
28,1,0.780627,0.702564,0.790794,,0
28,2,0.792570,0.656410,0.886829,,0
28,3,0.630435,0.589744,0.926294,,0
28,4,0.886427,0.815385,0.811756,,0
28,5,0.726190,0.625641,0.892080,,0
28,6,0.885870,0.830769,0.851591,,0
28,7,0.652174,0.538462,0.783678,,0
28,8,0.929782,0.880734,0.552597,,0
28,9,0.881612,0.861386,0.550165,,0
28,10,0.969697,0.950249,0.598060,,0
28,11,0.915789,0.892308,0.675075,,0
28,12,0.653968,0.528205,0.739157,,0
28,13,0.686327,0.651282,0.928487,,0
28,14,0.855491,0.758974,0.396261,,0
28,15,0.803571,0.692308,0.277015,,0
28,16,0.854795,0.800000,0.695984,,0
28,17,0.952618,0.917476,0.748578,,0
28,18,0.848168,0.825641,0.676344,,0
28,19,0.861678,0.772358,0.793716,,0
28,20,0.898172,0.876923,0.481208,,0
28,21,0.924731,0.882051,0.883074,,0
28,22,0.967254,0.935644,0.872241,,0
28,23,0.727273,0.656410,0.493320,,0
28,24,0.836676,0.748718,0.447373,,0
28,25,0.904494,0.825641,0.803904,,0
28,26,0.915663,0.863636,0.487140,,0
28,27,0.959596,0.925373,0.952738,,0
